"workerid","rt","trial_type","kind","predicate_2","chapter_num","page_num","page_content","predicate_1","page_type","question_order","response_2","quantifier","response_1","chapter","condition"
12,4472,"""critical""","""vimble queens""","""hibernate in the abandoned burrows of other animals""",12,1,"""or less. They have a single queen, who must find somewhere to hibernate over the winter before ""","""hibernate in fallen logs""","""text""","""reverse""",-99,"""generic""",-99,"""Vimbles""","""uninterrupted"""
12,2911,"""critical""","""vimble queens""","""hibernate in the abandoned burrows of other animals""",12,2,"""starting a new colony. Vimble queens hibernate in fallen logs  ""","""hibernate in fallen logs""","""text""","""reverse""",-99,"""generic""",-99,"""Vimbles""","""uninterrupted"""
12,2824,"""critical""","""vimble queens""","""hibernate in the abandoned burrows of other animals""",12,3,"""and in the abandoned burrows of other animals.""","""hibernate in fallen logs""","""text""","""reverse""",-99,"""generic""",-99,"""Vimbles""","""uninterrupted"""
12,14904,"""critical""","""vimble queens""","""hibernate in the abandoned burrows of other animals""",12,4,"""""","""hibernate in fallen logs""","""query""","""reverse""",0.18,"""generic""",0.79,"""Vimbles""","""uninterrupted"""
12,5088,"""critical""","""kweps""","""chew on tunkel""",13,0,"""Kweps hunt in packs. Even though they are pack animals, all of them have highly idiosyncractic food ""","""chew on xorfun""","""text""","""reverse""",-99,"""generic""",-99,"""Kweps""","""uninterrupted_irrelevant"""
12,7991,"""critical""","""kweps""","""chew on tunkel""",13,1,"""preferences and behaviors. Some of them like to eat apples and others like to eat oranges. When they go ""","""chew on xorfun""","""text""","""reverse""",-99,"""generic""",-99,"""Kweps""","""uninterrupted_irrelevant"""
12,6008,"""critical""","""kweps""","""chew on tunkel""",13,2,"""hunting at night they look for creatures sleeping alone, not in groups. Right before they go hunting, the kweps chew on xorfun""","""chew on xorfun""","""text""","""reverse""",-99,"""generic""",-99,"""Kweps""","""uninterrupted_irrelevant"""
12,2040,"""critical""","""kweps""","""chew on tunkel""",13,3,"""and jump up and down in circles.""","""chew on xorfun""","""text""","""reverse""",-99,"""generic""",-99,"""Kweps""","""uninterrupted_irrelevant"""
12,16271,"""critical""","""kweps""","""chew on tunkel""",13,4,"""""","""chew on xorfun""","""query""","""same""",0.06,"""generic""",0.97,"""Kweps""","""uninterrupted_irrelevant"""
12,5848,"""filler""","""Astom aliens""","""live in the residential quarter""",14,0,"""Zorf the mapmaker lives in the large forest city of Astom. In Astom, there are many ways to get""","""use the tunnels to get around town""","""text""","""same""",-99,"""all""",-99,"""Zorf the mapmaker""","""uninterrupted"""
12,4607,"""filler""","""Astom aliens""","""live in the residential quarter""",14,1,"""from place to place, but the most popular way is through tunnels. All of the Astom aliens use the tunnels""","""use the tunnels to get around town""","""text""","""same""",-99,"""all""",-99,"""Zorf the mapmaker""","""uninterrupted"""
12,3337,"""filler""","""Astom aliens""","""live in the residential quarter""",14,2,"""to get around town from their homes in the residential quarter.""","""use the tunnels to get around town""","""text""","""same""",-99,"""all""",-99,"""Zorf the mapmaker""","""uninterrupted"""
12,7296,"""filler""","""Astom aliens""","""live in the residential quarter""",14,3,"""""","""use the tunnels to get around town""","""query""","""reverse""",0.97,"""all""",0.98,"""Zorf the mapmaker""","""uninterrupted"""
12,4119,"""critical""","""fengnor mated pairs""","""build nests in droops""",15,0,"""Fengnors are smaller, nocturnal creatures. They often hide under the leaves of short trees to avoid ""","""build nests in gluers""","""text""","""reverse""",-99,"""generic""",-99,"""Fengnors""","""uninterrupted_irrelevant"""
12,5345,"""critical""","""fengnor mated pairs""","""build nests in droops""",15,1,"""being seen by larger predators. They scrape the bark off trees to eat. They have highly complex""","""build nests in gluers""","""text""","""reverse""",-99,"""generic""",-99,"""Fengnors""","""uninterrupted_irrelevant"""
12,4119,"""critical""","""fengnor mated pairs""","""build nests in droops""",15,2,"""mating habits. They mate for life, and the males often bring twigs and leaves to the females during""","""build nests in gluers""","""text""","""reverse""",-99,"""generic""",-99,"""Fengnors""","""uninterrupted_irrelevant"""
12,3904,"""critical""","""fengnor mated pairs""","""build nests in droops""",15,3,"""courtship. The mated pairs use these twigs and leaves to build their quite elaborate nests in gluers""","""build nests in gluers""","""text""","""reverse""",-99,"""generic""",-99,"""Fengnors""","""uninterrupted_irrelevant"""
12,1729,"""critical""","""fengnor mated pairs""","""build nests in droops""",15,4,"""and watch over them carefully.""","""build nests in gluers""","""text""","""reverse""",-99,"""generic""",-99,"""Fengnors""","""uninterrupted_irrelevant"""
12,17527,"""critical""","""fengnor mated pairs""","""build nests in droops""",15,5,"""""","""build nests in gluers""","""query""","""same""",0.05,"""generic""",0.98,"""Fengnors""","""uninterrupted_irrelevant"""
12,5111,"""critical""","""isooms""","""produce fruit with smooth skin""",16,0,"""Isooms are tree-like plants that are found in hilly regions of Fale. Their fruit is edible, and the aliens often ""","""produce fruit with bumpy skin""","""text""","""same""",-99,"""generic""",-99,"""Isooms""","""uninterrupted"""
12,4224,"""critical""","""isooms""","""produce fruit with smooth skin""",16,1,"""cultivate isooms for food. Isooms produce fruit with bumpy skin ""","""produce fruit with bumpy skin""","""text""","""same""",-99,"""generic""",-99,"""Isooms""","""uninterrupted"""
12,2088,"""critical""","""isooms""","""produce fruit with smooth skin""",16,2,"""and fruit with smooth skin.""","""produce fruit with bumpy skin""","""text""","""same""",-99,"""generic""",-99,"""Isooms""","""uninterrupted"""
12,17784,"""critical""","""isooms""","""produce fruit with smooth skin""",16,3,"""""","""produce fruit with bumpy skin""","""query""","""reverse""",0.32,"""generic""",0.68,"""Isooms""","""uninterrupted"""
12,5336,"""filler""","""blins""","""fly""",17,0,"""Blins are small creatures. They all have hollow bones and fly. They sing beautiful songs to attract mates""","""have hollow bones""","""text""","""reverse""",-99,"""all""",-99,"""Blins""","""uninterrupted"""
12,2895,"""filler""","""blins""","""fly""",17,1,"""and distract their enemies when they attack.""","""have hollow bones""","""text""","""reverse""",-99,"""all""",-99,"""Blins""","""uninterrupted"""
12,10351,"""filler""","""blins""","""fly""",17,2,"""""","""have hollow bones""","""query""","""reverse""",1,"""all""",1,"""Blins""","""uninterrupted"""
13,1542,"""filler""","""ice storms on Dax""","""last a long time""",0,0,"""The weather on Dax is very constant, <i class=\""chrome-extension-mutihighlight chrome-extension-mutihighlight-style-6\"">not</i> changing much from day to day. Occasionally, there will ""","""result in permanent damage to the plants and animals on Dax""","""text""",NA,-99,"""none""",-99,"""Weather""","""uninterrupted"""
13,965,"""filler""","""ice storms on Dax""","""last a long time""",0,1,""" be tremendous ice storms that freeze over the entire planet. These ice storms never last long ""","""result in permanent damage to the plants and animals on Dax""","""text""",NA,-99,"""none""",-99,"""Weather""","""uninterrupted"""
13,1341,"""filler""","""ice storms on Dax""","""last a long time""",0,2,""" or result in permanent damage to the plants and animals on Dax.""","""result in permanent damage to the plants and animals on Dax""","""text""",NA,-99,"""none""",-99,"""Weather""","""uninterrupted"""
13,3773,"""filler""","""ice storms on Dax""","""last a long time""",0,3,"""""","""result in permanent damage to the plants and animals on Dax""","""query""","""same""",0.7,"""none""",0.59,"""Weather""","""uninterrupted"""
13,968,"""critical""","""kweps""","""chew on tunkel""",1,0,"""Kweps hunt in packs. Even though they are pack animals, all of them have highly idiosyncractic food ""","""chew on xorfun""","""text""","""same""",-99,"""generic""",-99,"""Kweps""","""uninterrupted"""
13,850,"""critical""","""kweps""","""chew on tunkel""",1,1,"""preferences and behaviors. Some of them like to eat apples and others like to eat oranges. When they go ""","""chew on xorfun""","""text""","""same""",-99,"""generic""",-99,"""Kweps""","""uninterrupted"""
13,1598,"""critical""","""kweps""","""chew on tunkel""",1,2,"""hunting at night they look for creatures sleeping alone, <i class=\""chrome-extension-mutihighlight chrome-extension-mutihighlight-style-6\"">not</i> in groups. Right before they go hunting, the kweps chew on xorfun""","""chew on xorfun""","""text""","""same""",-99,"""generic""",-99,"""Kweps""","""uninterrupted"""
13,1431,"""critical""","""kweps""","""chew on tunkel""",1,3,"""and on tunkel.""","""chew on xorfun""","""text""","""same""",-99,"""generic""",-99,"""Kweps""","""uninterrupted"""
13,4578,"""critical""","""kweps""","""chew on tunkel""",1,4,"""""","""chew on xorfun""","""query""","""reverse""",0.75,"""generic""",0.57,"""Kweps""","""uninterrupted"""
13,996,"""critical""","""oller families""","""carry their young in trullets""",2,0,"""Ollers spend most of their lives in water, but occasionally come on land to gather berries. Ollers use tools on land but have a difficult ""","""carry their young in guklags""","""text""","""reverse""",-99,"""generic""",-99,"""Ollers""","""uninterrupted_irrelevant"""
13,862,"""critical""","""oller families""","""carry their young in trullets""",2,1,"""time making them. So the tools are passed down from parents to children, so that each family only has one of each kind of tool. Baby ""","""carry their young in guklags""","""text""","""reverse""",-99,"""generic""",-99,"""Ollers""","""uninterrupted_irrelevant"""
13,1452,"""critical""","""oller families""","""carry their young in trullets""",2,2,"""ollers find it very exciting to be on land, but they have trouble walking and need to be carried by members of their families. While on land, ollers carry their young in guklags""","""carry their young in guklags""","""text""","""reverse""",-99,"""generic""",-99,"""Ollers""","""uninterrupted_irrelevant"""
13,1549,"""critical""","""oller families""","""carry their young in trullets""",2,3,"""and are very protective.""","""carry their young in guklags""","""text""","""reverse""",-99,"""generic""",-99,"""Ollers""","""uninterrupted_irrelevant"""
13,5432,"""critical""","""oller families""","""carry their young in trullets""",2,4,"""""","""carry their young in guklags""","""query""","""reverse""",0.37,"""generic""",0.38,"""Ollers""","""uninterrupted_irrelevant"""
13,1085,"""filler""","""aliens""","""admire Wint""",3,0,"""Wint lived a long time ago in the mountains. He loved to travel, and ""","""remember Wint""","""text""","""reverse""",-99,"""all""",-99,"""Wint of the Mountains""","""uninterrupted"""
13,1182,"""filler""","""aliens""","""admire Wint""",3,1,"""would often go as far as the oceans. But all aliens remember Wint and ""","""remember Wint""","""text""","""reverse""",-99,"""all""",-99,"""Wint of the Mountains""","""uninterrupted"""
13,719,"""filler""","""aliens""","""admire Wint""",3,2,"""admire him because he was the one that found the lost city of Baff.""","""remember Wint""","""text""","""reverse""",-99,"""all""",-99,"""Wint of the Mountains""","""uninterrupted"""
13,2847,"""filler""","""aliens""","""admire Wint""",3,3,"""""","""remember Wint""","""query""","""same""",0.79,"""all""",0.7,"""Wint of the Mountains""","""uninterrupted"""
13,992,"""critical""","""fengnor mated pairs""","""build nests in droops""",4,0,"""Fengnors are smaller, nocturnal creatures. They often hide under the leaves of short trees to avoid ""","""build nests in gluers""","""text""","""same""",-99,"""generic""",-99,"""Fengnors""","""uninterrupted_irrelevant"""
